"","X","qpcrno","qpcr.rplno","lokalitet_vanda","volfilt_mL","declat","declon","plateno","Lat_Species","mnt","smpltp","smplNoSTEX","welltp","Genus","species","yea","ssn","MST.n_Dinds","aboveLOQ","NoCt","AbLOD_BeLOQ","belowLOD","freq_repl_eval","gen_specnm.qpcrno.pltn.MSTno.mnt","MSTD.LS.QN","NISfnd","orgF","yer","orgFnd","orgFnd2","ssnno","yer_ssn","yer_ssn2","lok_pos_lat","lok_pos_lon","MST.nummer","Dato_inds"
"8112","8112","qpcr1032","qpcr1032.20",93420310,"1540",56.4440166666667,10.9524638888889,"plt02","Cyprinus carpio","Aug","MST2023096STEX34-05","MST2023096STEX34_05","Unknown","Cyprinus","carpio","2023","fall","MST2023096_2023-08-18","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST2023096_2023-08-18_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.4440166666667,10.9524638888889,"MST2023096_2023-08-18","2023-08-18"
"8113","8113","qpcr1032","qpcr1032.21",99210007,"1500",54.7525333333333,12.0506027777778,"plt02","Cyprinus carpio","Oct","MST2023081STEX34-07","MST2023081STEX34_07","Unknown","Cyprinus","carpio","2023","fall","MST2023081_2023-10-02","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST2023081_2023-10-02_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",54.7525333333333,12.0506027777778,"MST2023081_2023-10-02","2023-10-02"
"8114","8114","qpcr1032","qpcr1032.22",99150002,"1500",55.0153333333333,14.9,"plt02","Cyprinus carpio","Jun","MST2023097STEX34-09","MST2023097STEX34_09","Unknown","Cyprinus","carpio","2023","spri","MST2023097_2023-06-05","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST2023097_2023-06-05_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.0153333333333,14.9,"MST2023097_2023-06-05","2023-06-05"
"8115","8115","qpcr1032","qpcr1032.23",97230017,"1500",55.9374,12.5166666666667,"plt02","Cyprinus carpio","Jun","MST2023102STEX34-11","MST2023102STEX34_11","Unknown","Cyprinus","carpio","2023","spri","MST2023102_2023-06-29","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST2023102_2023-06-29_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.9374,12.5166666666667,"MST2023102_2023-06-29","2023-06-29"
"8116","8116","qpcr1032","qpcr1032.24",93220011,"1500",55.713,12.0666666666667,"plt02","Cyprinus carpio","Oct","MST2023082STEX34-14","MST2023082STEX34_14","Unknown","Cyprinus","carpio","2023","fall","MST2023082_2023-10-04","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST2023082_2023-10-04_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",55.713,12.0666666666667,"MST2023082_2023-10-04","2023-10-04"
"8117","8117","qpcr1032","qpcr1032.25",96220363,"1300",55,11,"plt02","Cyprinus carpio","Jun","MST2023099STEX34-15","MST2023099STEX34_15","Unknown","Cyprinus","carpio","2023","spri","MST2023099_2023-06-22","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST2023099_2023-06-22_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55,11,"MST2023099_2023-06-22","2023-06-22"
"8118","8118","qpcr1032","qpcr1032.26",91500007,"900",55.3375,8.35001111111111,"plt02","Cyprinus carpio","Aug","MST2023111STEX32-05","MST2023111STEX32_05","Unknown","Cyprinus","carpio","2023","fall","MST2023111_2023-08-12","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST2023111_2023-08-12_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",55.3375,8.35001111111111,"MST2023111_2023-08-12","2023-08-12"
"8119","8119","qpcr1032","qpcr1032.27",95600002,"1500",56.435,10.1668055555556,"plt02","Cyprinus carpio","May","MST2023020STEX33-23","MST2023020STEX33_23","Unknown","Cyprinus","carpio","2023","spri","MST2023020_2023-05-04","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST2023020_2023-05-04_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.435,10.1668055555556,"MST2023020_2023-05-04","2023-05-04"
"8131","8131","qpcr1032","qpcr1032.9",94230001,"1750",55.4791666666667,10.5167083333333,"plt02","Cyprinus carpio","Sep","MST2023117STEX33-04","MST2023117STEX33_04","Unknown","Cyprinus","carpio","2023","fall","MST2023117_2023-09-11","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST2023117_2023-09-11_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",55.4791666666667,10.5167083333333,"MST2023117_2023-09-11","2023-09-11"
"8133","8133","qpcr1033","qpcr1033.10",99000052,"1500",55.025,13.3106388888889,"plt01","Acipenser baerii","May","MST2023051STEX31-04","MST2023051STEX31_04","Unknown","Acipenser","baerii","2023","spri","MST2023051_2023-05-15","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023051_2023-05-15_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.025,13.3106388888889,"MST2023051_2023-05-15","2023-05-15"
"8134","8134","qpcr1033","qpcr1033.11",93740007,"1500",56.132217,11.157867,"plt01","Acipenser baerii","May","MST2023034STEX31-05","MST2023034STEX31_05","Unknown","Acipenser","baerii","2023","spri","MST2023034_2023-05-02","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023034_2023-05-02_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.132217,11.157867,"MST2023034_2023-05-02","2023-05-02"
"8135","8135","qpcr1033","qpcr1033.12",94400007,"1650",56.1547333333333,10.3170055555556,"plt01","Acipenser baerii","Aug","MST2023061STEX31-06","MST2023061STEX31_06","Unknown","Acipenser","baerii","2023","fall","MST2023061_2023-08-11","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023061_2023-08-11_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.1547333333333,10.3170055555556,"MST2023061_2023-08-11","2023-08-11"
"8136","8136","qpcr1033","qpcr1033.13",97200002,"1500",55.9659166666667,12.7360472222222,"plt01","Acipenser baerii","Aug","MST2023076STEX31-07","MST2023076STEX31_07","Unknown","Acipenser","baerii","2023","fall","MST2023076_2023-08-03","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023076_2023-08-03_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",55.9659166666667,12.7360472222222,"MST2023076_2023-08-03","2023-08-03"
"8137","8137","qpcr1033","qpcr1033.14",93000001,"1500",57.565,11.1626944444444,"plt01","Acipenser baerii","May","MST2022103STEX31-09","MST2022103STEX31_09","Unknown","Acipenser","baerii","2023","spri","MST2022103_2023-05-03","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2022103_2023-05-03_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",57.565,11.1626944444444,"MST2022103_2023-05-03","2023-05-03"
"8138","8138","qpcr1033","qpcr1033.15",93610032,"1750",56.132217,11.157867,"plt01","Acipenser baerii","May","MST2023064STEX31-12","MST2023064STEX31_12","Unknown","Acipenser","baerii","2023","spri","MST2023064_2023-05-09","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023064_2023-05-09_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.132217,11.157867,"MST2023064_2023-05-09","2023-05-09"
"8139","8139","qpcr1033","qpcr1033.16",94300001,"1400",55.6743833333333,10.0845083333333,"plt01","Acipenser baerii","May","MST2023009STEX31-15","MST2023009STEX31_15","Unknown","Acipenser","baerii","2023","spri","MST2023009_2023-05-10","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023009_2023-05-10_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.6743833333333,10.0845083333333,"MST2023009_2023-05-10","2023-05-10"
"8140","8140","qpcr1033","qpcr1033.17",97200002,"1400",55.8666666666667,12.75,"plt01","Acipenser baerii","May","MST2022089STEX31-17","MST2022089STEX31_17","Unknown","Acipenser","baerii","2023","spri","MST2022089_2023-05-01","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2022089_2023-05-01_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.8666666666667,12.75,"MST2022089_2023-05-01","2023-05-01"
"8141","8141","qpcr1033","qpcr1033.18",91320001,"500",56.0778333333333,8.21666666666667,"plt01","Acipenser baerii","May","MST2023086STEX31-19","MST2023086STEX31_19","Unknown","Acipenser","baerii","2023","spri","MST2023086_2023-05-23","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023086_2023-05-23_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.0778333333333,8.21666666666667,"MST2023086_2023-05-23","2023-05-23"
"8142","8142","qpcr1033","qpcr1033.19",91500007,"1200",55.3375,8.35001111111111,"plt01","Acipenser baerii","Jun","MST2022077STEX31-22","MST2022077STEX31_22","Unknown","Acipenser","baerii","2023","spri","MST2022077_2023-06-12","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2022077_2023-06-12_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.3375,8.35001111111111,"MST2022077_2023-06-12","2023-06-12"
"8144","8144","qpcr1033","qpcr1033.20",93740007,"1700",57.0466666666667,9.08136111111111,"plt01","Acipenser baerii","Aug","MST2023001STEX32-01","MST2023001STEX32_01","Unknown","Acipenser","baerii","2023","fall","MST2023001_2023-08-21","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023001_2023-08-21_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",57.0466666666667,9.08136111111111,"MST2023001_2023-08-21","2023-08-21"
"8145","8145","qpcr1033","qpcr1033.21",95700008,"1000",55.2263333333333,9.82909166666667,"plt01","Acipenser baerii","Apr","MST2022052STEX32-04","MST2022052STEX32_04","Unknown","Acipenser","baerii","2023","spri","MST2022052_2023-04-11","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2022052_2023-04-11_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.2263333333333,9.82909166666667,"MST2022052_2023-04-11","2023-04-11"
"8146","8146","qpcr1033","qpcr1033.22",93000001,"1500",56.13165,11.1513,"plt01","Acipenser baerii","Aug","MST2023015STEX32-16","MST2023015STEX32_16","Unknown","Acipenser","baerii","2023","fall","MST2023015_2023-08-04","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023015_2023-08-04_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.13165,11.1513,"MST2023015_2023-08-04","2023-08-04"
"8147","8147","qpcr1033","qpcr1033.23",93730002,"1500",56.132217,11.157867,"plt01","Acipenser baerii","May","MST2022094STEX32-07","MST2022094STEX32_07","Unknown","Acipenser","baerii","2023","spri","MST2022094_2023-05-02","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2022094_2023-05-02_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.132217,11.157867,"MST2022094_2023-05-02","2023-05-02"
"8148","8148","qpcr1033","qpcr1033.24",91650035,"700",55.0938166666667,8.56826944444444,"plt01","Acipenser baerii","Mar","MST2023114STEX32-11","MST2023114STEX32_11","Unknown","Acipenser","baerii","2023","spri","MST2023114_2023-03-17","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023114_2023-03-17_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.0938166666667,8.56826944444444,"MST2023114_2023-03-17","2023-03-17"
"8149","8149","qpcr1033","qpcr1033.25",95220322,"1100",55.1317,11.5020722222222,"plt01","Acipenser baerii","May","MST2023016STEX32-12","MST2023016STEX32_12","Unknown","Acipenser","baerii","2023","spri","MST2023016_2023-05-08","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023016_2023-05-08_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.1317,11.5020722222222,"MST2023016_2023-05-08","2023-05-08"
"8150","8150","qpcr1033","qpcr1033.26",95130028,"975",55.7,9.63335,"plt01","Acipenser baerii","Apr","MST2022097STEX32-14","MST2022097STEX32_14","Unknown","Acipenser","baerii","2023","spri","MST2022097_2023-04-28","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2022097_2023-04-28_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.7,9.63335,"MST2022097_2023-04-28","2023-04-28"
"8151","8151","qpcr1033","qpcr1033.27",94230001,"1850",55.4791666666667,10.5167083333333,"plt01","Acipenser baerii","Jun","MST2023118STEX32-18","MST2023118STEX32_18","Unknown","Acipenser","baerii","2023","spri","MST2023118_2023-06-19","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023118_2023-06-19_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.4791666666667,10.5167083333333,"MST2023118_2023-06-19","2023-06-19"
"8152","8152","qpcr1033","qpcr1033.28",93730002,"900",57.3233333333333,9.06938888888889,"plt01","Acipenser baerii","Aug","MST2023066STEX32-21","MST2023066STEX32_21","Unknown","Acipenser","baerii","2023","fall","MST2023066_2023-08-21","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023066_2023-08-21_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",57.3233333333333,9.06938888888889,"MST2023066_2023-08-21","2023-08-21"
"8153","8153","qpcr1033","qpcr1033.29",93000005,"1700",56.8557166666667,10.7833333333333,"plt01","Acipenser baerii","Aug","MST2023058STEX32-22","MST2023058STEX32_22","Unknown","Acipenser","baerii","2023","fall","MST2023058_2023-08-03","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023058_2023-08-03_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.8557166666667,10.7833333333333,"MST2023058_2023-08-03","2023-08-03"
"8155","8155","qpcr1033","qpcr1033.30",93610032,"1550",56.6625,9.96805277777778,"plt01","Acipenser baerii","Aug","MST2023074STEX32-24","MST2023074STEX32_24","Unknown","Acipenser","baerii","2023","fall","MST2023074_2023-08-10","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023074_2023-08-10_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.6625,9.96805277777778,"MST2023074_2023-08-10","2023-08-10"
"8156","8156","qpcr1033","qpcr1033.31",99000049,"1500",55.25,15.9833333333333,"plt01","Acipenser baerii","Aug","MST2023019STEX33-01","MST2023019STEX33_01","Unknown","Acipenser","baerii","2023","fall","MST2023019_2023-08-25","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023019_2023-08-25_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",55.25,15.9833333333333,"MST2023019_2023-08-25","2023-08-25"
"8157","8157","qpcr1033","qpcr1033.32",99000052,"1500",55.0004833333333,13.3002277777778,"plt01","Acipenser baerii","Aug","MST2023010STEX33-03","MST2023010STEX33_03","Unknown","Acipenser","baerii","2023","fall","MST2023010_2023-08-02","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2023010_2023-08-02_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",55.0004833333333,13.3002277777778,"MST2023010_2023-08-02","2023-08-02"
"8163","8163","qpcr1033","qpcr1033.9",93000005,"1550",56.8561,10.7845083333333,"plt01","Acipenser baerii","May","MST2022100STEX31-01","MST2022100STEX31_01","Unknown","Acipenser","baerii","2023","spri","MST2022100_2023-05-23","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1033..","MST2022100_2023-05-23_Acipenser baerii_qpcr1033","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.8561,10.7845083333333,"MST2022100_2023-05-23","2023-05-23"
"8165","8165","qpcr1034","qpcr1034.10",93220011,"1500",55,12,"plt02","Acipenser baerii","May","MST2023089STEX33-07","MST2023089STEX33_07","Unknown","Acipenser","baerii","2023","spri","MST2023089_2023-05-17","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1034..","MST2023089_2023-05-17_Acipenser baerii_qpcr1034","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55,12,"MST2023089_2023-05-17","2023-05-17"
"8166","8166","qpcr1034","qpcr1034.11",94300001,"1800",55.6744333333333,10.0833333333333,"plt02","Acipenser baerii","Aug","MST2023055STEX33-09","MST2023055STEX33_09","Unknown","Acipenser","baerii","2023","fall","MST2023055_2023-08-01","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1034..","MST2023055_2023-08-01_Acipenser baerii_qpcr1034","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",55.6744333333333,10.0833333333333,"MST2023055_2023-08-01","2023-08-01"
"8167","8167","qpcr1034","qpcr1034.12",99000049,"1500",55.2495333333333,15.9692194444444,"plt02","Acipenser baerii","Jan","MST2022110STEX33-10","MST2022110STEX33_10","Unknown","Acipenser","baerii","2023","spri","MST2022110_2023-01-26","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1034..","MST2022110_2023-01-26_Acipenser baerii_qpcr1034","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.2495333333333,15.9692194444444,"MST2022110_2023-01-26","2023-01-26"
"8168","8168","qpcr1034","qpcr1034.13",92200001,"1200",57.6078333333333,9.90025555555555,"plt02","Acipenser baerii","Sep","MST1018STEX33-13","MST1018STEX33_13","Unknown","Acipenser","baerii","2023","fall","MST1018_2023-09-06","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1034..","MST1018_2023-09-06_Acipenser baerii_qpcr1034","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",57.6078333333333,9.90025555555555,"MST1018_2023-09-06","2023-09-06"
"8169","8169","qpcr1034","qpcr1034.14",93500119,"1000",56.6171166666667,10.5194277777778,"plt02","Acipenser baerii","May","MST2023041STEX33-15","MST2023041STEX33_15","Unknown","Acipenser","baerii","2023","spri","MST2023041_2023-05-12","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1034..","MST2023041_2023-05-12_Acipenser baerii_qpcr1034","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.6171166666667,10.5194277777778,"MST2023041_2023-05-12","2023-05-12"
"8170","8170","qpcr1034","qpcr1034.15",94400007,"1100",56.15455,10.3169027777778,"plt02","Acipenser baerii","May","MST2023065STEX33-18","MST2023065STEX33_18","Unknown","Acipenser","baerii","2023","spri","MST2023065_2023-05-10","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1034..","MST2023065_2023-05-10_Acipenser baerii_qpcr1034","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.15455,10.3169027777778,"MST2023065_2023-05-10","2023-05-10"
"8171","8171","qpcr1034","qpcr1034.16",93010001,"1200",57.1343333333333,11.1594444444444,"plt02","Acipenser baerii","Apr","MST443STEX33-20","MST0443STEX33_20","Unknown","Acipenser","baerii","2023","spri","MST0443_2023-04-21","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1034..","MST0443_2023-04-21_Acipenser baerii_qpcr1034","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",57.1343333333333,11.1594444444444,"MST0443_2023-04-21","2023-04-21"
"8172","8172","qpcr1034","qpcr1034.17",95600002,"1500",56.4183333333333,10.1673055555556,"plt02","Acipenser baerii","Aug","MST2023033STEX33-21","MST2023033STEX33_21","Unknown","Acipenser","baerii","2023","fall","MST2023033_2023-08-11","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1034..","MST2023033_2023-08-11_Acipenser baerii_qpcr1034","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.4183333333333,10.1673055555556,"MST2023033_2023-08-11","2023-08-11"
"8173","8173","qpcr1034","qpcr1034.18",96420199,"1500",54.9384333333333,11.0365833333333,"plt02","Acipenser baerii","Oct","MST2023050STEX34-01","MST2023050STEX34_01","Unknown","Acipenser","baerii","2023","fall","MST2023050_2023-10-03","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1034..","MST2023050_2023-10-03_Acipenser baerii_qpcr1034","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",54.9384333333333,11.0365833333333,"MST2023050_2023-10-03","2023-10-03"
"8174","8174","qpcr1034","qpcr1034.19",91320001,"500",56.0778333333333,8.21666666666667,"plt02","Acipenser baerii","Oct","MST2023084STEX34-03","MST2023084STEX34_03","Unknown","Acipenser","baerii","2023","fall","MST2023084_2023-10-09","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1034..","MST2023084_2023-10-09_Acipenser baerii_qpcr1034","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.0778333333333,8.21666666666667,"MST2023084_2023-10-09","2023-10-09"
"8176","8176","qpcr1034","qpcr1034.20",93420310,"1540",56.4440166666667,10.9524638888889,"plt02","Acipenser baerii","Aug","MST2023096STEX34-05","MST2023096STEX34_05","Unknown","Acipenser","baerii","2023","fall","MST2023096_2023-08-18","0","3","0","0","'3/0/0/0'","Acipenser baerii.qpcr1034..","MST2023096_2023-08-18_Acipenser baerii_qpcr1034","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.4440166666667,10.9524638888889,"MST2023096_2023-08-18","2023-08-18"
